ID,Title,Tags,Post Link
50809,Doubt - Stacking the bias,"clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50809
50458,Week 4 Lab Assignment Due Date,"clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50458
47343,Aq 2.1 q1,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/47343
50252,Week 4 : Ambiguity over Graded Question 5&6,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50252
50425,Classification Supervised learning,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/50425
49771,Panda profiling Error,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49771
50733,Week 4 Practice Assignment Question 2,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50733
50759,Doubt in Polynomial Transformation(Actual vs Code),"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50759
50662,Stats-II Doubt,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/50662
50737,Least Square example L 3.5,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50737
50692,MLT W3 L4 visualization code error,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50692
50700,Week 3 Lecture 3.6 Import Error in Colab Notebook,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50700
50718,NOT ABLE TO SEE FORM DATA section in INSPECT developer tools week-4-project(flask),clarification,https://discourse.onlinedegree.iitm.ac.in/t/50718
50675,AQ 4.3 Q9 doubt,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/50675
50445,"BDM Week 3 , 3.3 What is Capital and Capital Assets?",week-3,https://discourse.onlinedegree.iitm.ac.in/t/50445
50698,Week 4 practice assignment Q 5,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50698
50687,What does this code do?,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50687
50589,Suggestion for notetaking Tablet,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50589
50609,Getting some ambiguous web page while using Boot Strap,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50609
50581,"Week 4.2 Optional Video- Could not find the ""break victor"" videos mentioned","clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50581
50489,AQ3.2 Q8 Inheritance,"clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50489
50635,Screencast week4 code running issue,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50635
19225,AQ 6.5 Q no 9,"activity-question, week-6",https://discourse.onlinedegree.iitm.ac.in/t/19225
50600,Week3 PPA11..Missing 2 private test case,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50600
50636,Week 2 L2.3,week-2,https://discourse.onlinedegree.iitm.ac.in/t/50636
50640,Week 2 L2.4,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/50640
50439,Week4 lecture2,"clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50439
50632,Breaking down division in relational algebra using an example!,"clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50632
50594,Week 4 GrPA 2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50594
50612,"Week 3, PA 3, Q5","week-3, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/50612
50615,Graded Assignment Week 1 Q4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50615
50592,Week 5 Differentiation of Sigmoid function,"clarification, week-5",https://discourse.onlinedegree.iitm.ac.in/t/50592
50519,Gradient of loss,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/50519
50585,Difference Between Lists and Arrays,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50585
50430,Not understanding the question (week-3 Graded question 5),"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50430
50418,Representation of polynomial regression model,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50418
50572,How to handle BadRequestKeyError,"lab-assignment, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50572
50490,Peer review activity 3,week-1,https://discourse.onlinedegree.iitm.ac.in/t/50490
50498,Dynamic dispatch vs runtime polymorphism,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50498
50540,Lecture 3.3 Projection,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50540
50522,Week2 graded Q,week-2,https://discourse.onlinedegree.iitm.ac.in/t/50522
50512,"Week 4, Lec-4.5, The obvious sort",week-4,https://discourse.onlinedegree.iitm.ac.in/t/50512
50038,Score Discrepancy for Week 1,week-1,https://discourse.onlinedegree.iitm.ac.in/t/50038
50256,Requesting an http with ip address,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/50256
50480,Activity 3.4 Q7,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50480
50524,3.2 q8 doubt,"clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50524
50511,Loss Calculation Log value,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50511
50499,Week 2 AQ2.6,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/50499
50097,Code showing error Lecture 3.4 (video play Time 8.0 min),"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50097
50365,Syllabus for quiz1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50365
50058,How to drop a course,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50058
50485,Training Validation and Test Data,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50485
50223,Pandas allowed? Lab Activity 3,"lab-assignment, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50223
50469,Template Problem-All Columns not getting filled,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50469
50402,Graded Assignment -Week-3 Question-3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50402
50468,Practice assignment 3 q-5,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50468
50467,Template not responding as Expected,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50467
50434,Doubt in Q2 of AQ4.5,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50434
50428,Week 4 AQ 4.2 Ques 1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50428
49655,Unable to find Issue in query from WEEK3 SQL query PRACTICE-QUESTION-5,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49655
50110,Regarding a doubt on <meta> tag in HTML,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50110
49916,Least Squares Classification - Doubt in LabelTransformer class,"clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/49916
50393,Pattern printing in python,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50393
50437,Differentiability question,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/50437
50286,"Lecture 3.1 , Left Nullspace","clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50286
50404,How to pass variable inside condition check in jinja2,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50404
15929,Can this forums background be changed to white?,discourse-forum,https://discourse.onlinedegree.iitm.ac.in/t/15929
50231,Week 0: Extra activity 3. Doubt in Colab File,"stats-2, activity-question, week0-part3, week0",https://discourse.onlinedegree.iitm.ac.in/t/50231
49896,Graded Assignment 4 Dataset Missing,week-4,https://discourse.onlinedegree.iitm.ac.in/t/49896
50396,Where can we find the extra activity?,"week-1, week-3, week-0",https://discourse.onlinedegree.iitm.ac.in/t/50396
50042,LAB Assignment Week 3 - Histogram Plot related question,"lab-assignment, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50042
49440,Doubt regarding subplots,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49440
50395,"Week -3 , ppa 4",week-3,https://discourse.onlinedegree.iitm.ac.in/t/50395
50389,Doubt in row space and column space,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50389
49082,Week 3 Practice Assignment Ques 1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49082
50380,Week 3 lab assignment doubt in arguments,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50380
34916,PPA ques 10 week 3,"ppa, week-3, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/34916
29954,I'm Stuck In Finding EigenVectors,week-4,https://discourse.onlinedegree.iitm.ac.in/t/29954
50247,Week 3 lab assignment histogram doubt,"lab-assignment, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50247
50364,Doubt in AQ 3.2 Q-8,"activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50364
50361,Week 3 doubt in code,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50361
50334,A very basic doubt,week-1,https://discourse.onlinedegree.iitm.ac.in/t/50334
50317,Why authorization to create privileges is required,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50317
50063,UltraTech Cement - Volume Trend Line (how data is calculated for line-and-dot trend line?,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50063
50311,Week 2 PA 2,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/50311
50254,Week 3 lab assignment code doubt,"lab-assignment, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50254
14937,Practice Assignment Ques 2,"week-1, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/14937
50301,"Practise assignment q4,5","week-1, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/50301
49993,Week 0 activity question 3.4 que 5,"activity-question, week-0",https://discourse.onlinedegree.iitm.ac.in/t/49993
50230,Week-4 lab assignment - doubt regarding variable names,"clarification, lab-assignment, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50230
50276,Week 4 lec 4.1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50276
50140,Practice Programing assignment 1,"clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50140
44926,Prerequisites for Maths 2,course-selection,https://discourse.onlinedegree.iitm.ac.in/t/44926
50225,Week 1&3,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50225
27296,"Practice Assignment 3, Q 7","clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/27296
50246,Unable to find issue in WEEK-3SQL-query-practice-assignment-2,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50246
50187,Screencast-Codes Used in Week 3,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50187
50196,AQ3.1: Activity Questions 8th question,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/50196
50098,Different types of mode in GenericUnivariateSelect,week-2,https://discourse.onlinedegree.iitm.ac.in/t/50098
49713,Week4 Lab Assignment (not selected any radio button),"clarification, lab-assignment",https://discourse.onlinedegree.iitm.ac.in/t/49713
50132,Doubt in Q5 of Practice Assignment,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50132
15964,"Week-2, AQ-2.11, Q-6","activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/15964
50150,Week-4_PPA - 7,"ppa, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50150
49817,How to study MLT?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49817
49931,Please explain below statement for NoSQL,week-4,https://discourse.onlinedegree.iitm.ac.in/t/49931
49702,Week 3 GQ 1 SQL,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49702
50138,Question -previous term,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50138
49683,Polynomial regression logging,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49683
49749,How to calculate this?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49749
49648,Issue in code from week3 SQL query PRACTICE-QUESTION-4,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49648
50127,Week 1 tutorial 1,week-1,https://discourse.onlinedegree.iitm.ac.in/t/50127
50114,Cannot download data excel file for practice assignment week2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/50114
49885,AQ 3.3 question no.2,"clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49885
49899,L2.8 Analysis of Merge sort,"clarification, merge-sort",https://discourse.onlinedegree.iitm.ac.in/t/49899
48752,Duality,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48752
50102,Query regarding Week 4 assignment,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50102
49828,Error in my code(command line argument in python),"lab-assignment, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49828
50075,Q7 Week 1,"clarification, activity-question, week-1",https://discourse.onlinedegree.iitm.ac.in/t/50075
50088,Doubt in PA4 Q5,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/50088
50090,Lecture 6.1 - Properties of a Vector space,week-6,https://discourse.onlinedegree.iitm.ac.in/t/50090
50083,AQ 3.2 Q8 doubt,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/50083
49982,Focus discussion and reflective assignment for foundational courses,bonus-marks,https://discourse.onlinedegree.iitm.ac.in/t/49982
49693,How do you create time to cope up with the coursework?,best-practices,https://discourse.onlinedegree.iitm.ac.in/t/49693
49939,Replit and Portal difference in outputs,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49939
50052,Week 3 lab assignment doubt,"clarification, lab-assignment, week-3",https://discourse.onlinedegree.iitm.ac.in/t/50052
50013,Isn't WHILE a conditional statement,week-3,https://discourse.onlinedegree.iitm.ac.in/t/50013
49576,Graded Assignment 2 Q10 solution doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49576
50029,Please explain below statement DBMS,week-4,https://discourse.onlinedegree.iitm.ac.in/t/50029
50031,How do you guys understand the input and the expected output from the programming assignments?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/50031
49680,Week 3 ppa -8,"ppa, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49680
49320,Grpa 3 week 1,week-1,https://discourse.onlinedegree.iitm.ac.in/t/49320
50010,"Some ambiguity in Graded Assignment 4, Q7","clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/50010
49797,"Greedy Dog Code chef, wrong answer",codechef,https://discourse.onlinedegree.iitm.ac.in/t/49797
49986,Not able To Download Excel File from Link,"week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49986
28346,"AQ 3.5, Question number 4","clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/28346
49689,Regarding clarification week 1 marks,week-1,https://discourse.onlinedegree.iitm.ac.in/t/49689
15317,"Aq 2.2,q9,10","activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/15317
49972,"Object creation doesn't have to always call ""new""?",clarification,https://discourse.onlinedegree.iitm.ac.in/t/49972
49198,Week 3 practice assignment question 9,"activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49198
49945,Week 0 part 2 activity question,"activity-question, week0",https://discourse.onlinedegree.iitm.ac.in/t/49945
49969,My answer is not matching with the options given,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49969
49451,Week 2 Practice Assignment Q17,"clarification, week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49451
49810,Doubt in Q12 of Practice Questions,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49810
49852,Activity Question 2.4 question 9,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/49852
49658,"Week-2, L2.4 code error",week-2,https://discourse.onlinedegree.iitm.ac.in/t/49658
49926,Sql graded assignment week 3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49926
49853,Activity Question 2.4 question 13,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/49853
49917,Week 2 Lab Assignment : Image not loading in browser,"lab-assignment, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49917
27305,Practices assignment 2 in business data management questions 10-21 calculation doubts,clarification,https://discourse.onlinedegree.iitm.ac.in/t/27305
25810,Practice assignment week-2 Question-10,week-2,https://discourse.onlinedegree.iitm.ac.in/t/25810
49886,Coding doubt,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49886
49798,The Pivot in Quicksort,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49798
49752,Ques.1 Practice assignment 4,"week-4, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49752
49598,Quick Sort crashing,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49598
49867,Practice Assignment 2 Question 6,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49867
49733,Mlt oppe,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49733
49854,Aq 3.4 q4,"activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49854
49844,L2.3 Aproximation,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49844
49834,Doubt in Lecture 2.7,"python, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49834
48701,Week-2 AQ-2.2 Ques-3,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48701
49350,Practice Programming Solutions,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/49350
49472,Concrete vs Static Methods,"clarification, live-session, live-sessions",https://discourse.onlinedegree.iitm.ac.in/t/49472
49787,"Week-4, Practice Assignment, Question-14","week-4, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49787
49825,Provide detailed solution for the same,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49825
49818,Aq3.2 q4,"clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49818
49528,Not able to Locate Reflection Assignment,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49528
49805,Not able create functions in sql in my terminal,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49805
49790,Doubt Assignment -3,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49790
49783,PA3 Q1 need explaination,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49783
49626,Linked list,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49626
49644,Lecture 2.4,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49644
49776,Graded assig week3 ( mean absolute error),week-3,https://discourse.onlinedegree.iitm.ac.in/t/49776
49767,Query in sql,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49767
49747,Checking for vector,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49747
48884,Week 2 Graded Assignment Q7 Clarification in Question,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48884
49755,"Graded Assignment-Week-3 , Question-3",clarification,https://discourse.onlinedegree.iitm.ac.in/t/49755
49765,Superkeys,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49765
49768,Doubt in Week 3: Graded Question 2,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49768
49697,Week3 PPA-10,"ppa, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49697
49557,Remote Online Exam,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49557
49567,Week 1 - graded q2 - Query,week-1,https://discourse.onlinedegree.iitm.ac.in/t/49567
49753,Doubt in Week 3: Practice Question 3,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49753
49730,Code works in replit but not on portal,"general, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49730
48610,Online Proctored Exam,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48610
49738,Week-3 PPA - 6,"ppa, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49738
49687,CodeChef error - time limit exceeded,codechef,https://discourse.onlinedegree.iitm.ac.in/t/49687
49729,Creating lists,week-4,https://discourse.onlinedegree.iitm.ac.in/t/49729
49519,Practice Assignment - Q6 - Not getting the loss,"week-3, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49519
49558,Why Don't we pass html parser in all cases,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49558
48989,CodeChef Contest - Week 2 missing driver codes for two questions out of four,codechef,https://discourse.onlinedegree.iitm.ac.in/t/48989
49701,Doubt in Week 3: Practice Question 1,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49701
49640,Week 2 lecture 2.4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49640
48419,Aq 2.4 q 6,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48419
49685,Week 3 PPA q2 (multiplication of two matrix),week-3,https://discourse.onlinedegree.iitm.ac.in/t/49685
29590,Code Review: L4.5 'object has no attribute 't0'',week-4,https://discourse.onlinedegree.iitm.ac.in/t/29590
26246,Aqw02.5 question 2,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/26246
49660,Week 3 ppa-4,"ppa, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49660
49656,Need clarification in Lab Assignment,"lab-assignment, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49656
49587,Visualization code (Lec 3.4-Polynomial regression an example),week-3,https://discourse.onlinedegree.iitm.ac.in/t/49587
49574,Activity Question 3.2 Q1,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49574
49625,"Week 3 pa, q6","maths-2, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49625
49607,W-3: p-q 1,"week-3, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49607
49610,Activity question 2.4,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49610
49616,Week 3 AQ 3.2,"clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49616
49506,Week 3 - Lecture 3.4: Polynomial Regression Example: Why sin curve is changing shape with change in std,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49506
49604,Week 0 Part2 AQW02.12 Q3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/49604
49612,How to Participate in Code Chef,codechef,https://discourse.onlinedegree.iitm.ac.in/t/49612
27769,AQ W0 2.7: Activity Question 7 - Not Graded,"clarification, stats-2, week0",https://discourse.onlinedegree.iitm.ac.in/t/27769
49577,Activity question 2.2,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49577
49068,AQ3.2 Q7 distinct in some clause,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/49068
48879,"Ppa-2, week-2","clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48879
15000,AQW02.1 Ques 5,week0,https://discourse.onlinedegree.iitm.ac.in/t/15000
49416,Aq 2.4 q1,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49416
49508,Aq3.1: q4,"clarification, activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49508
49327,System of linear equation,"maths-2, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49327
49493,DSA week 1,week-1,https://discourse.onlinedegree.iitm.ac.in/t/49493
49474,Practice assignment 2 question 3,"week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49474
45803,W1 L4 primes,week-1,https://discourse.onlinedegree.iitm.ac.in/t/45803
49464,Lec 3.3 (problem in code implementation),"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49464
49345,What is locality of reference?,"clarification, merge-sort, partition, quick-sort, locality-of-referenc",https://discourse.onlinedegree.iitm.ac.in/t/49345
49426,cOULD YOU HELP ME TO FIND OUT MY MISTAKE,"activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49426
49432,Week 3 lecture 3.2,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49432
49380,Navigating a linked list ( Node () ),clarification,https://discourse.onlinedegree.iitm.ac.in/t/49380
49431,AQ3.1: Activity Question 1,"activity-question, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49431
49377,Q2 in GA1,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/49377
49406,Quiz 1 Syllabus,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49406
49353,What is an indexing operation?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49353
49394,Aq-3.2 q5,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49394
49098,"Clarification between {2,3,4} and [2,3,4]","clarification, week-1, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49098
48934,"Doubt about Question-3 and Question-5 Week-1, Graded Assignment-TDS",clarification,https://discourse.onlinedegree.iitm.ac.in/t/48934
45986,Question of polynomial regression,week-4,https://discourse.onlinedegree.iitm.ac.in/t/45986
27594,PPA8_Week2,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/27594
49288,What happens if we don't get 3 peer reviews on our extra activity assignments?,"clarification, extra_activity",https://discourse.onlinedegree.iitm.ac.in/t/49288
49357,About extra activity Please help,"clarification, extra_activity, extra-activity",https://discourse.onlinedegree.iitm.ac.in/t/49357
48555,Aq2.4 q2,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48555
49331,AQ2.4: Activity Questions 4 - Not Graded- question 2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49331
49224,Please explain below statement,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49224
49163,DBMS 2.5 9th question,week-2,https://discourse.onlinedegree.iitm.ac.in/t/49163
47348,Out and pipe,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/47348
49197,Java in Replit,replit,https://discourse.onlinedegree.iitm.ac.in/t/49197
49249,Practice Assignment 2 - Question 7,"week-2, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/49249
49247,Min of two independent Geometrics,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49247
49195,Lecture 5 week 3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49195
47268,https://rbidocs.rbi.org.in/rdocs/Content/DOCs/IFCB2009_85.xlsx,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/47268
49208,BBC location service API,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49208
48944,Week 2 Lab assignment score mismatch,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48944
49174,How to find null space?,week-3,https://discourse.onlinedegree.iitm.ac.in/t/49174
48947,Doubt in Q29 solution provided in SQL practice question set,"clarification, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/48947
49152,2.1 activity question 4,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49152
49155,Hypergeometric Variables,week-0,https://discourse.onlinedegree.iitm.ac.in/t/49155
49150,Activity week 2.1,"clarification, activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49150
49133,Can anyone explain question no 4 in AQ2.4: Activity Question 4 - Not Graded,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49133
49131,AQ2.2: Activity Question 2,"activity-question, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49131
48913,How to write codes such that it pass the both test at the same time?,"clarification, activity-question, week-1",https://discourse.onlinedegree.iitm.ac.in/t/48913
49101,Regularization vs learning rate,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49101
48861,Marginal Cost query,week-2,https://discourse.onlinedegree.iitm.ac.in/t/48861
49076,Tutorial 2.3 - Running SQL Commands in PostgreSQL,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49076
48304,Week 2 - Finding location API,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48304
49085,Mock for Week 1 and 2 Q6,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49085
48961,Week-1 Graded Assignment Q5 Doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/48961
49064,Subspace conditions,clarification,https://discourse.onlinedegree.iitm.ac.in/t/49064
48935,Graded Assignment 2,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/48935
48800,Loss function for clasification,"clarification, week-1",https://discourse.onlinedegree.iitm.ac.in/t/48800
49036,Mege Algorithm Doubt,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49036
49056,MBGD - AssertionError: Arrays are not almost equal to 0 decimals,"clarification, week-2",https://discourse.onlinedegree.iitm.ac.in/t/49056
48938,Week 3 Lab assignment: Histogram clarification,week-3,https://discourse.onlinedegree.iitm.ac.in/t/48938
